date,price_amzn,price_sp500
11/13/2018,81.56,2722.18
11/14/2018,79.95,2701.58
11/15/2018,80.97,2730.2
11/16/2018,79.67,2736.27
11/19/2018,75.61,2690.73
11/20/2018,74.77,2641.89
11/21/2018,75.84,2649.93
11/23/2018,75.1,2632.56
11/26/2018,79.07,2673.45
11/27/2018,79.07,2682.17
11/28/2018,83.89,2743.79
11/29/2018,83.68,2737.76
11/30/2018,84.51,2760.17
12/03/2018,88.62,2790.37
12/04/2018,83.42,2700.06
12/06/2018,84.96,2695.95
12/07/2018,81.46,2633.08
12/10/2018,82.05,2637.72
12/11/2018,82.16,2636.78
12/12/2018,83.18,2651.07
12/13/2018,82.92,2650.54
12/14/2018,79.6,2599.95
12/17/2018,76.05,2545.94
12/18/2018,77.57,2546.16
12/19/2018,74.75,2506.96
12/20/2018,73.04,2467.42
12/21/2018,68.87,2416.62
12/24/2018,67.2,2351.1
12/26/2018,73.55,2467.7
12/27/2018,73.08,2488.83
12/28/2018,73.9,2485.74
12/31/2018,75.1,2506.85
01/02/2019,76.96,2510.03
01/03/2019,75.01,2447.89
01/04/2019,78.77,2531.94
01/07/2019,81.48,2549.69
01/08/2019,82.83,2574.41
01/09/2019,82.97,2584.96
01/10/2019,82.81,2596.64
01/11/2019,82.03,2596.26
01/14/2019,80.86,2582.61
01/15/2019,83.73,2610.3
01/16/2019,84.19,2616.1
01/17/2019,84.66,2635.96
01/18/2019,84.81,2670.71
01/22/2019,81.61,2632.9
01/23/2019,82,2638.7
01/24/2019,82.75,2642.33
01/25/2019,83.53,2664.76
01/28/2019,81.89,2643.85
01/29/2019,79.69,2640
01/30/2019,83.52,2681.05
01/31/2019,85.94,2704.1
02/01/2019,81.31,2706.53
02/04/2019,81.67,2724.87
02/05/2019,82.94,2737.7
02/06/2019,82.01,2731.61
02/07/2019,80.72,2706.05
02/08/2019,79.41,2707.88
02/11/2019,79.55,2709.8
02/12/2019,81.9,2744.73
02/13/2019,82,2753.03
02/14/2019,81.13,2745.73
02/15/2019,80.4,2775.6
02/19/2019,81.38,2779.76
02/20/2019,81.11,2784.7
02/21/2019,80.97,2774.88
02/22/2019,81.58,2792.67
02/25/2019,81.65,2796.11
02/26/2019,81.82,2793.9
02/27/2019,82.05,2792.38
02/28/2019,81.99,2784.49
03/01/2019,83.59,2803.69
03/04/2019,84.81,2792.81
03/05/2019,84.62,2789.65
03/06/2019,83.45,2771.45
03/07/2019,81.3,2748.93
03/08/2019,81.04,2743.07
03/11/2019,83.53,2783.3
03/12/2019,83.66,2791.52
03/13/2019,84.54,2810.92
03/14/2019,84.31,2808.48
03/15/2019,85.62,2822.48
03/18/2019,87.11,2832.94
03/19/2019,88.09,2832.57
03/20/2019,89.86,2824.23
03/21/2019,90.96,2854.88
03/22/2019,88.24,2800.71
03/25/2019,88.71,2798.36
03/26/2019,89.19,2818.46
03/27/2019,88.28,2805.37
03/28/2019,88.67,2815.44
03/29/2019,89.04,2834.4
04/01/2019,90.71,2867.19
04/02/2019,90.7,2867.24
04/03/2019,91.03,2873.4
04/04/2019,90.94,2879.39
04/05/2019,91.86,2892.74
04/08/2019,92.49,2895.77
04/09/2019,91.79,2878.2
04/10/2019,92.37,2888.21
04/11/2019,92.2,2888.32
04/12/2019,92.15,2907.41
04/15/2019,92.24,2905.58
04/16/2019,93.15,2907.06
04/17/2019,93.24,2900.45
04/18/2019,93.08,2905.03
04/22/2019,94.37,2907.97
04/23/2019,96.19,2933.68
04/24/2019,95.09,2927.25
04/25/2019,95.11,2926.17
04/26/2019,97.53,2939.88
04/29/2019,96.92,2943.03
04/30/2019,96.33,2945.83
05/01/2019,95.58,2923.73
05/02/2019,95.04,2917.52
05/03/2019,98.12,2945.64
05/06/2019,97.53,2932.47
05/07/2019,96.05,2884.05
05/08/2019,95.89,2879.42
05/09/2019,94.99,2870.72
05/10/2019,94.5,2881.4
05/13/2019,91.13,2811.87
05/14/2019,92.01,2834.41
05/15/2019,93.56,2850.96
05/16/2019,95.38,2876.32
05/17/2019,93.45,2859.53
05/20/2019,92.95,2840.23
05/21/2019,92.88,2864.36
05/22/2019,92.98,2856.27
05/23/2019,90.77,2822.24
05/24/2019,91.16,2826.06
05/28/2019,91.82,2802.39
05/29/2019,90.96,2783.02
05/30/2019,90.82,2788.86
05/31/2019,88.75,2752.06
06/03/2019,84.63,2744.45
06/04/2019,86.48,2803.27
06/05/2019,86.92,2826.15
06/06/2019,87.72,2843.49
06/07/2019,90.2,2873.34
06/10/2019,93.03,2886.73
06/11/2019,93.19,2885.72
06/12/2019,92.77,2879.84
06/13/2019,93.52,2891.64
06/14/2019,93.48,2886.98
06/17/2019,94.3,2889.67
06/18/2019,95.07,2917.75
06/19/2019,95.44,2926.46
06/20/2019,95.91,2954.18
06/21/2019,95.56,2950.46
06/24/2019,95.69,2945.35
06/25/2019,93.91,2917.38
06/26/2019,94.89,2913.78
06/27/2019,95.21,2924.92
06/28/2019,94.68,2941.76
07/01/2019,96.11,2964.33
07/02/2019,96.72,2973.01
07/03/2019,96.95,2995.82
07/05/2019,97.15,2990.41
07/08/2019,97.62,2975.95
07/09/2019,99.42,2979.63
07/10/2019,100.87,2993.07
07/11/2019,100.05,2999.91
07/12/2019,100.55,3013.77
07/15/2019,101.05,3014.3
07/16/2019,100.5,3004.04
07/17/2019,99.6,2984.42
07/18/2019,98.89,2995.11
07/19/2019,98.23,2976.61
07/22/2019,99.28,2985.03
07/23/2019,99.72,3005.47
07/24/2019,100.04,3019.56
07/25/2019,98.69,3003.67
07/26/2019,97.15,3025.86
07/29/2019,95.62,3020.97
07/30/2019,94.93,3013.18
07/31/2019,93.34,2980.38
08/01/2019,92.77,2953.56
08/02/2019,91.16,2932.05
08/05/2019,88.26,2844.74
08/06/2019,89.39,2881.77
08/07/2019,89.67,2883.98
08/08/2019,91.64,2938.09
08/09/2019,90.38,2918.65
08/12/2019,89.25,2883.75
08/13/2019,91.22,2926.32
08/14/2019,88.15,2840.6
08/15/2019,88.81,2847.6
08/16/2019,89.63,2888.68
08/19/2019,90.81,2923.65
08/20/2019,90.07,2900.51
08/21/2019,91.18,2924.43
08/22/2019,90.28,2922.95
08/23/2019,87.48,2847.11
08/26/2019,88.44,2878.38
08/27/2019,88.09,2869.16
08/28/2019,88.21,2887.94
08/29/2019,89.32,2924.58
08/30/2019,88.81,2926.46
09/03/2019,89.49,2906.27
09/04/2019,90.03,2937.78
09/05/2019,92.04,2976
09/06/2019,91.68,2978.71
09/09/2019,91.57,2978.43
09/10/2019,91.03,2979.39
09/11/2019,91.15,3000.93
09/12/2019,92.18,3009.57
09/13/2019,91.97,3007.39
09/16/2019,90.39,2997.96
09/17/2019,91.13,3005.7
09/18/2019,90.87,3006.73
09/19/2019,91.08,3006.79
09/20/2019,89.71,2992.07
09/23/2019,89.27,2991.78
09/24/2019,87.08,2966.6
09/25/2019,88.42,2984.87
09/26/2019,86.99,2977.62
09/27/2019,86.27,2961.79
09/30/2019,86.8,2976.74
10/01/2019,86.78,2940.25
10/02/2019,85.66,2887.61
10/03/2019,86.22,2910.63
10/04/2019,86.98,2952.01
10/07/2019,86.63,2938.79
10/08/2019,85.28,2893.06
10/09/2019,86.1,2919.4
10/10/2019,86.01,2938.13
10/11/2019,86.6,2970.27
10/14/2019,86.82,2966.15
10/15/2019,88.37,2995.68
10/16/2019,88.87,2989.69
10/17/2019,89.37,2997.95
10/18/2019,87.88,2986.2
10/21/2019,89.28,3006.72
10/22/2019,88.29,2995.99
10/23/2019,88.11,3004.52
10/24/2019,89.04,3010.29
10/25/2019,88.07,3022.55
10/28/2019,88.85,3039.42
10/29/2019,88.14,3036.89
10/30/2019,89,3046.77
10/31/2019,88.83,3037.56
11/01/2019,89.57,3066.91
11/04/2019,90.23,3078.27
11/05/2019,90.09,3074.62
11/06/2019,89.79,3076.78
11/07/2019,89.41,3085.18
11/08/2019,89.29,3093.08
11/11/2019,88.58,3087.01
11/12/2019,88.9,3091.84
11/13/2019,87.66,3094.04
11/14/2019,87.73,3096.63
11/15/2019,86.97,3120.46
11/18/2019,87.63,3122.03
11/19/2019,87.64,3120.18
11/20/2019,87.28,3108.46
11/21/2019,86.74,3103.54
11/22/2019,87.29,3110.29
11/25/2019,88.69,3133.64
11/26/2019,89.85,3140.52
11/27/2019,90.93,3153.63
11/29/2019,90.04,3140.98
12/02/2019,89.08,3113.87
12/03/2019,88.5,3093.2
12/04/2019,88.03,3112.76
12/05/2019,87.02,3117.43
12/06/2019,87.58,3145.91
12/09/2019,87.48,3135.96
12/10/2019,86.96,3132.52
12/11/2019,87.44,3141.63
12/12/2019,88.02,3168.57
12/13/2019,88.05,3168.8
12/16/2019,88.46,3191.45
12/17/2019,89.53,3192.52
12/18/2019,89.2,3191.14
12/19/2019,89.61,3205.37
12/20/2019,89.33,3221.22
12/23/2019,89.65,3224.01
12/24/2019,89.46,3223.38
12/26/2019,93.44,3239.91
12/27/2019,93.49,3240.02
12/30/2019,92.34,3221.29
12/31/2019,92.39,3230.78
01/02/2020,94.9,3257.85
01/03/2020,93.75,3234.85
01/06/2020,95.14,3246.28
01/07/2020,95.34,3237.18
01/08/2020,94.6,3253.05
01/09/2020,95.05,3274.7
01/10/2020,94.16,3265.35
01/13/2020,94.56,3288.13
01/14/2020,93.47,3283.15
01/15/2020,93.1,3289.29
01/16/2020,93.9,3316.81
01/17/2020,93.24,3329.62
01/21/2020,94.6,3320.79
01/22/2020,94.37,3321.75
01/23/2020,94.23,3325.54
01/24/2020,93.08,3295.47
01/27/2020,91.42,3243.63
01/28/2020,92.66,3276.24
01/29/2020,92.9,3273.4
01/30/2020,93.53,3283.66
01/31/2020,100.44,3225.52
02/03/2020,100.21,3248.92
02/04/2020,102.48,3297.59
02/05/2020,101.99,3334.69
02/06/2020,102.51,3345.78
02/07/2020,103.96,3327.71
02/10/2020,106.7,3352.09
02/11/2020,107.54,3357.75
02/12/2020,108,3379.45
02/13/2020,107.49,3373.94
02/14/2020,106.74,3380.16
02/18/2020,107.78,3370.29
02/19/2020,108.51,3386.15
02/20/2020,107.66,3373.23
02/21/2020,104.8,3337.75
02/24/2020,100.46,3225.89
02/25/2020,98.64,3128.21
02/26/2020,98.98,3116.39
02/27/2020,94.22,2978.76
02/28/2020,94.19,2954.22
03/02/2020,97.7,3090.23
03/03/2020,95.45,3003.37
03/04/2020,98.79,3130.12
03/05/2020,96.2,3023.94
03/06/2020,95.05,2972.37
03/09/2020,90.03,2746.56
03/10/2020,94.59,2882.23
03/11/2020,91.04,2741.38
03/12/2020,83.83,2480.64
03/13/2020,89.25,2711.02
03/16/2020,84.46,2386.13
03/17/2020,90.39,2529.19
03/18/2020,91.5,2398.1
03/19/2020,94.05,2409.39
03/20/2020,92.3,2304.92
03/23/2020,95.14,2237.4
03/24/2020,97,2447.33
03/25/2020,94.29,2475.56
03/26/2020,97.77,2630.07
03/27/2020,95,2541.47
03/30/2020,98.2,2626.65
03/31/2020,97.49,2584.59
04/01/2020,95.39,2470.5
04/02/2020,95.94,2526.9
04/03/2020,95.33,2488.65
04/06/2020,99.88,2663.68
04/07/2020,100.58,2659.41
04/08/2020,102.15,2749.98
04/09/2020,102.14,2789.82
04/13/2020,108.44,2761.63
04/14/2020,114.17,2846.06
04/15/2020,115.38,2783.36
04/16/2020,120.41,2799.55
04/17/2020,118.75,2874.56
04/20/2020,119.68,2823.16
04/21/2020,116.41,2736.56
04/22/2020,118.17,2799.31
04/23/2020,119.97,2797.8
04/24/2020,120.51,2836.74
04/27/2020,118.8,2878.48
04/28/2020,115.7,2863.39
04/29/2020,118.64,2939.51
04/30/2020,123.7,2912.43
05/01/2020,114.3,2830.71
05/04/2020,115.8,2842.74
05/05/2020,115.89,2868.44
05/06/2020,117.56,2848.42
05/07/2020,118.38,2881.19
05/08/2020,118.98,2929.8
05/11/2020,120.45,2930.32
05/12/2020,117.85,2870.12
05/13/2020,118.4,2820
05/14/2020,119.44,2852.5
05/15/2020,120.49,2863.7
05/18/2020,121.31,2953.91
05/19/2020,122.47,2922.94
05/20/2020,124.9,2971.61
05/21/2020,122.34,2948.51
05/22/2020,121.84,2955.45
05/26/2020,121.09,2991.77
05/27/2020,120.52,3036.13
05/28/2020,120.06,3029.73
05/29/2020,122.12,3044.31
06/01/2020,123.55,3055.73
06/02/2020,123.62,3080.82
06/03/2020,123.92,3122.87
06/04/2020,123.03,3112.35
06/05/2020,124.15,3193.93
06/08/2020,126.2,3232.39
06/09/2020,130.04,3207.18
06/10/2020,132.37,3190.14
06/11/2020,127.9,3002.1
06/12/2020,127.25,3041.31
06/15/2020,128.63,3066.59
06/16/2020,130.76,3124.74
06/17/2020,132.05,3113.49
06/18/2020,132.7,3115.34
06/19/2020,133.75,3097.74
06/22/2020,135.69,3117.86
06/23/2020,138.22,3131.29
06/24/2020,136.72,3050.33
06/25/2020,137.73,3083.76
06/26/2020,134.64,3009.05
06/29/2020,134.02,3053.24
06/30/2020,137.94,3100.29
07/01/2020,143.94,3115.86
07/02/2020,144.51,3130.01
07/06/2020,152.85,3179.72
07/07/2020,150.01,3145.32
07/08/2020,154.06,3169.94
07/09/2020,159.13,3152.05
07/10/2020,160,3185.04
07/13/2020,155.2,3155.22
07/14/2020,154.2,3197.52
07/15/2020,150.44,3226.56
07/16/2020,150,3215.57
07/17/2020,148.1,3224.73
07/20/2020,159.84,3251.84
07/21/2020,156.91,3257.3
07/22/2020,155,3276.02
07/23/2020,149.33,3235.66
07/24/2020,150.45,3215.63
07/27/2020,152.76,3239.41
07/28/2020,150.02,3218.44
07/29/2020,151.68,3258.44
07/30/2020,152.59,3246.22
07/31/2020,158.23,3271.12
08/03/2020,155.59,3294.61
08/04/2020,156.94,3306.51
08/05/2020,160.25,3327.77
08/06/2020,161.25,3349.16
08/07/2020,158.37,3351.28
08/10/2020,157.41,3360.47
08/11/2020,154.03,3333.69
08/12/2020,158.11,3380.35
08/13/2020,158.05,3373.43
08/14/2020,157.4,3372.85
08/17/2020,159.12,3381.99
08/18/2020,165.62,3389.78
08/19/2020,163.02,3374.85
08/20/2020,164.87,3385.51
08/21/2020,164.24,3397.16
08/24/2020,165.37,3431.28
08/25/2020,167.32,3443.62
08/26/2020,172.09,3478.73
08/27/2020,170,3484.55
08/28/2020,170.09,3508.01
08/31/2020,172.55,3500.31
09/01/2020,174.96,3526.65
09/02/2020,176.57,3580.84
09/03/2020,168.4,3455.06
09/04/2020,164.73,3426.96
09/08/2020,157.49,3331.84
09/09/2020,163.43,3398.96
09/10/2020,158.76,3339.19
09/11/2020,155.81,3340.97
09/14/2020,155.15,3383.54
09/15/2020,157.81,3401.2
09/16/2020,153.9,3385.49
09/17/2020,150.44,3357.01
09/18/2020,147.75,3319.47
09/21/2020,148.02,3281.06
09/22/2020,156.45,3315.57
09/23/2020,149.99,3236.92
09/24/2020,150.99,3246.59
09/25/2020,154.76,3298.46
09/28/2020,158.7,3351.6
09/29/2020,157.24,3335.47
09/30/2020,157.44,3363
10/01/2020,161.06,3380.8
10/02/2020,156.25,3348.44
10/05/2020,159.96,3408.63
10/06/2020,155,3360.95
10/07/2020,159.78,3419.45
10/08/2020,159.53,3446.83
10/09/2020,164.33,3477.13
10/12/2020,172.15,3534.22
10/13/2020,172.18,3511.93
10/14/2020,168.19,3488.67
10/15/2020,166.93,3483.34
10/16/2020,163.64,3483.81
10/19/2020,160.36,3426.92
10/20/2020,160.85,3443.12
10/21/2020,159.25,3435.56
10/22/2020,158.82,3453.49
10/23/2020,160.22,3465.39
10/26/2020,160.35,3400.97
10/27/2020,164.32,3390.68
10/28/2020,158.14,3271.03
10/29/2020,160.55,3310.11
10/30/2020,151.81,3269.96
11/02/2020,150.22,3310.24
11/03/2020,152.42,3369.16
11/04/2020,162.06,3443.44
11/05/2020,166.1,3510.45
11/06/2020,165.57,3509.44
11/09/2020,157.19,3550.5
11/10/2020,151.75,3545.53
11/11/2020,156.87,3572.66
11/12/2020,155.51,3537.01
11/13/2020,156.44,3585.15
11/16/2020,156.55,3626.91
11/17/2020,156.78,3609.53
11/18/2020,155.27,3567.79
11/19/2020,155.85,3581.87
11/20/2020,154.97,3557.54
11/23/2020,154.92,3577.59
11/24/2020,155.9,3635.41
11/25/2020,159.25,3629.65
11/27/2020,159.77,3638.35
11/30/2020,158.4,3621.63
12/01/2020,161,3662.45
12/02/2020,160.18,3669.01
12/03/2020,159.34,3666.72
12/04/2020,158.13,3699.12
12/07/2020,157.9,3691.96
12/08/2020,158.86,3702.25
12/09/2020,155.21,3672.82
12/10/2020,155.07,3668.1
12/11/2020,155.82,3663.46
12/14/2020,157.85,3647.49
12/15/2020,158.26,3694.62
12/16/2020,162.05,3701.17
12/17/2020,161.8,3722.48
12/18/2020,160.08,3709.41
12/21/2020,160.31,3694.92
12/22/2020,160.33,3687.26
12/23/2020,159.26,3690.01
12/24/2020,158.63,3703.06
12/28/2020,164.2,3735.36
12/29/2020,166.1,3727.04
12/30/2020,164.29,3732.04
12/31/2020,162.85,3756.07
01/04/2021,159.33,3700.65
01/05/2021,160.93,3726.86
01/06/2021,156.92,3748.14
01/07/2021,158.11,3803.79
01/08/2021,159.13,3824.68
01/11/2021,155.71,3799.61
01/12/2021,156.04,3801.19
01/13/2021,158.29,3809.84
01/14/2021,156.37,3795.54
01/15/2021,155.21,3768.25
01/19/2021,156.04,3798.91
01/20/2021,163.17,3851.85
01/21/2021,165.35,3853.07
01/22/2021,164.61,3841.47
01/25/2021,164.7,3855.36
01/26/2021,166.31,3849.62
01/27/2021,161.63,3750.77
01/28/2021,161.88,3787.38
01/29/2021,160.31,3714.24
02/01/2021,167.14,3773.86
02/02/2021,169,3826.31
02/03/2021,165.63,3830.17
02/04/2021,166.55,3871.74
02/05/2021,167.61,3886.83
02/08/2021,166.15,3915.59
02/09/2021,165.25,3911.23
02/10/2021,164.33,3909.88
02/11/2021,163.11,3916.38
02/12/2021,163.89,3934.83
02/16/2021,163.45,3932.59
02/17/2021,165.43,3931.33
02/18/2021,166.41,3913.97
02/19/2021,162.49,3906.71
02/22/2021,159.04,3876.5
02/23/2021,159.73,3881.37
02/24/2021,157.98,3925.43
02/25/2021,152.86,3829.34
02/26/2021,154.65,3811.15
03/01/2021,157.31,3901.82
03/02/2021,154.73,3870.29
03/03/2021,150.25,3819.72
03/04/2021,148.88,3768.47
03/05/2021,150.02,3841.94
03/08/2021,147.6,3821.35
03/09/2021,153.14,3875.44
03/10/2021,152.88,3898.81
03/11/2021,155.68,3939.34
03/12/2021,154.47,3943.34
03/15/2021,154.08,3968.94
03/16/2021,154.59,3962.71
03/17/2021,156.79,3974.12
03/18/2021,151.4,3915.46
03/19/2021,153.75,3913.1
03/22/2021,155.54,3940.59
03/23/2021,156.88,3910.52
03/24/2021,154.35,3889.14
03/25/2021,152.31,3909.52
03/26/2021,152.6,3974.54
03/29/2021,153.79,3971.09
03/30/2021,152.76,3958.55
03/31/2021,154.7,3972.89
04/01/2021,158.05,4019.87
04/05/2021,161.34,4077.91
04/06/2021,161.19,4073.94
04/07/2021,163.97,4079.95
04/08/2021,164.96,4097.17
04/09/2021,168.61,4128.8
04/12/2021,168.97,4127.99
04/13/2021,170,4141.59
04/14/2021,166.65,4124.66
04/15/2021,168.95,4170.42
04/16/2021,169.97,4185.47
04/19/2021,168.6,4163.26
04/20/2021,166.73,4134.94
04/21/2021,168.1,4173.42
04/22/2021,165.45,4134.98
04/23/2021,167.04,4180.17
04/26/2021,170.45,4187.62
04/27/2021,170.87,4186.72
04/28/2021,172.93,4183.18
04/29/2021,173.57,4211.47
04/30/2021,173.37,4181.17
05/03/2021,169.32,4192.66
05/04/2021,165.59,4164.66
05/05/2021,163.53,4167.59
05/06/2021,165.32,4201.62
05/07/2021,164.58,4232.6
05/10/2021,159.52,4188.43
05/11/2021,161.2,4152.1
05/12/2021,157.6,4063.04
05/13/2021,158.07,4112.5
05/14/2021,161.15,4173.85
05/17/2021,163.52,4163.29
05/18/2021,161.61,4127.83
05/19/2021,161.59,4115.68
05/20/2021,162.38,4159.12
05/21/2021,160.15,4155.86
05/24/2021,162.25,4197.05
05/25/2021,162.95,4188.13
05/26/2021,163.26,4195.99
05/27/2021,161.51,4200.88
05/28/2021,161.15,4204.11
06/01/2021,160.93,4202.04
06/02/2021,161.7,4208.12
06/03/2021,159.35,4192.85
06/04/2021,160.31,4229.89
06/07/2021,159.9,4226.52
06/08/2021,163.21,4227.26
06/09/2021,164.06,4219.55
06/10/2021,167.48,4239.18
06/11/2021,167.34,4247.44
06/14/2021,169.19,4255.15
06/15/2021,169.16,4246.59
06/16/2021,170.76,4223.7
06/17/2021,174.46,4221.86
06/18/2021,174.35,4166.45
06/21/2021,172.7,4224.79
06/22/2021,175.27,4246.44
06/23/2021,175.19,4241.84
06/24/2021,172.45,4266.49
06/25/2021,170.07,4280.7
06/28/2021,172.19,4290.61
06/29/2021,172.41,4291.8
06/30/2021,172.01,4297.5
07/01/2021,171.65,4319.94
07/02/2021,175.55,4352.34
07/06/2021,183.79,4343.54
07/07/2021,184.83,4358.13
07/08/2021,186.57,4320.82
07/09/2021,185.97,4369.55
07/12/2021,185.93,4384.63
07/13/2021,183.87,4369.21
07/14/2021,184.08,4374.3
07/15/2021,181.56,4360.03
07/16/2021,178.68,4327.16
07/19/2021,177.48,4258.63
07/20/2021,178.66,4323.21
07/21/2021,179.26,4358.69
07/22/2021,181.9,4367.48
07/23/2021,182.83,4411.8
07/26/2021,184.99,4422.23
07/27/2021,181.32,4401.46
07/28/2021,181.52,4400.65
07/29/2021,180,4419.15
07/30/2021,166.38,4395.26
08/02/2021,166.57,4387.11
08/03/2021,168.31,4423.15
08/04/2021,167.74,4402.68
08/05/2021,168.8,4429.1
08/06/2021,167.25,4436.52
08/09/2021,167.09,4432.35
08/10/2021,166.03,4436.75
08/11/2021,164.61,4447.7
08/12/2021,165.18,4460.84
08/13/2021,164.7,4468
08/16/2021,164.95,4479.66
08/17/2021,162.1,4448.08
08/18/2021,160.06,4400.27
08/19/2021,159.39,4405.8
08/20/2021,160,4441.67
08/23/2021,163.29,4479.54
08/24/2021,165.29,4486.23
08/25/2021,164.96,4496.19
08/26/2021,165.8,4469.91
08/27/2021,167.48,4509.37
08/30/2021,171.08,4528.79
08/31/2021,173.54,4522.68
09/01/2021,173.95,4524.09
09/02/2021,173.16,4536.95
09/03/2021,173.9,4535.43
09/07/2021,175.46,4520.03
09/08/2021,176.27,4514.07
09/09/2021,174.21,4493.28
09/10/2021,173.46,4458.58
09/13/2021,172.86,4468.73
09/14/2021,172.5,4443.05
09/15/2021,173.79,4480.7
09/16/2021,174.41,4473.76
09/17/2021,173.13,4432.99
09/20/2021,167.79,4357.73
09/21/2021,167.18,4354.18
09/22/2021,169,4395.64
09/23/2021,170.8,4448.98
09/24/2021,171.28,4455.48
09/27/2021,170.29,4443.11
09/28/2021,165.8,4352.63
09/29/2021,165.06,4359.46
09/30/2021,164.25,4307.54
10/01/2021,164.16,4357.05
10/04/2021,159.49,4300.46
10/05/2021,161.05,4345.72
10/06/2021,163.1,4363.55
10/07/2021,165.12,4399.76
10/08/2021,164.43,4391.36
10/11/2021,162.32,4361.19
10/12/2021,162.37,4350.64
10/13/2021,164.21,4363.8
10/14/2021,164.99,4438.23
10/15/2021,170.45,4471.37
10/18/2021,172.34,4486.48
10/19/2021,172.21,4519.63
10/20/2021,170.75,4536.19
10/21/2021,171.75,4549.78
10/22/2021,166.78,4544.9
10/25/2021,166.02,4566.48
10/26/2021,168.8,4574.79
10/27/2021,169.62,4551.68
10/28/2021,172.33,4596.42
10/29/2021,168.62,4605.38
11/01/2021,165.91,4613.67
11/02/2021,165.64,4630.65
11/03/2021,169.2,4660.57
11/04/2021,173.85,4680.06
11/05/2021,175.95,4697.53
11/08/2021,174.45,4701.7
11/09/2021,178.81,4685.25
11/10/2021,174.1,4646.71
11/11/2021,173.63,4649.27
11/12/2021,176.26,4682.85
11/15/2021,177.28,4682.81
11/16/2021,177.04,4700.9
11/17/2021,177.45,4688.67
11/18/2021,184.8,4706.64
11/19/2021,183.83,4697.96
11/22/2021,178.63,4682.95
11/23/2021,179,4690.7
11/24/2021,179.02,4701.46
11/26/2021,175.23,4594.62
11/29/2021,178.08,4655.27
11/30/2021,175.35,4567
12/01/2021,172.19,4513.04
12/02/2021,171.87,4577.1
12/03/2021,169.49,4538.43
12/06/2021,171.37,4591.67
12/07/2021,176.16,4686.75
12/08/2021,176.16,4701.21
12/09/2021,174.17,4667.45
12/10/2021,172.21,4712.02
12/13/2021,169.57,4669.15
12/14/2021,169.09,4634.09
12/15/2021,173.32,4709.84
12/16/2021,168.87,4668.67
12/17/2021,170.02,4620.64
12/20/2021,167.08,4568.02
12/21/2021,170.42,4649.23
12/22/2021,171.04,4696.56
12/23/2021,171.07,4725.78
12/27/2021,169.67,4791.19
12/28/2021,170.66,4786.36
12/29/2021,169.2,4793.06
12/30/2021,168.64,4778.73
12/31/2021,166.72,4766.18
01/03/2022,170.4,4796.56
01/04/2022,167.52,4793.54
01/05/2022,164.36,4700.58
01/06/2022,163.25,4696.05
01/07/2022,162.55,4677.02
01/10/2022,161.49,4670.29
01/11/2022,165.36,4713.07
01/12/2022,165.21,4726.35
01/13/2022,161.21,4659.02
01/14/2022,162.14,4662.85
01/18/2022,158.92,4577.34
01/19/2022,156.3,4532.76
01/20/2022,151.67,4482.73
01/21/2022,142.64,4397.93
01/24/2022,144.54,4410.13
01/25/2022,139.99,4356.45
01/26/2022,138.87,4349.93
01/27/2022,139.64,4326.5
01/28/2022,143.98,4431.85
01/31/2022,149.57,4515.55
02/01/2022,151.19,4546.54
02/02/2022,150.61,4589.32
02/03/2022,138.85,4477.44
02/04/2022,157.64,4500.54
02/07/2022,157.94,4483.87
02/08/2022,161.41,4521.54
02/09/2022,161.19,4587.18
02/10/2022,159,4504.06
02/11/2022,153.29,4418.64
02/14/2022,155.17,4401.67
02/15/2022,156.51,4471.07
02/16/2022,158.1,4475.01
02/17/2022,154.65,4380.26
02/18/2022,152.6,4348.87
02/22/2022,150.2,4304.74
02/23/2022,144.83,4225.5
02/24/2022,151.36,4288.7
02/25/2022,153.79,4384.62
02/28/2022,153.56,4373.79
03/01/2022,151.14,4306.26
03/02/2022,152.05,4386.54
03/03/2022,147.9,4363.49
03/04/2022,145.64,4328.87
03/07/2022,137.45,4201.09
03/08/2022,136.01,4170.62
03/09/2022,139.28,4277.88
03/10/2022,146.82,4259.52
03/11/2022,145.52,4204.31
03/14/2022,141.85,4173.11
03/15/2022,147.37,4262.45
03/16/2022,153.1,4357.95
03/17/2022,157.24,4411.67
03/18/2022,161.25,4463.09
03/21/2022,161.49,4461.18
03/22/2022,164.89,4511.61
03/23/2022,163.41,4456.23
03/24/2022,163.65,4520.16
03/25/2022,164.77,4543.04
03/28/2022,168.99,4575.52
03/29/2022,169.32,4631.6
03/30/2022,166.3,4602.45
03/31/2022,163,4530.41
04/01/2022,163.56,4545.86
04/04/2022,168.35,4582.64
04/05/2022,164.05,4525.12
04/06/2022,158.76,4481.15
04/07/2022,157.78,4500.21
04/08/2022,154.46,4488.28
04/11/2022,151.12,4412.53
04/12/2022,150.79,4397.45
04/13/2022,155.54,4446.59
04/14/2022,151.71,4392.59
04/18/2022,152.79,4391.69
04/19/2022,158.12,4462.21
04/20/2022,154,4459.45
04/21/2022,148.3,4393.66
04/22/2022,144.35,4271.78
04/25/2022,146.07,4296.12
04/26/2022,139.39,4175.2
04/27/2022,138.17,4183.96
04/28/2022,144.6,4287.5
04/29/2022,124.28,4131.93
05/02/2022,124.5,4155.38
05/03/2022,124.25,4175.48
05/04/2022,125.93,4300.17
05/05/2022,116.41,4152.38
05/06/2022,114.77,4123.34
05/09/2022,108.79,3991.24
