Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Nasdaq_Inc
1/7/2019,100.76,45.16,40.41,128.23,190.88,71.52,98.17,43.07,56.44,237.98,43.21,60.72,36.98,138.05,26.6
1/8/2019,100.57,45.3,40.57,129.77,191.68,72.04,98.65,43.38,55.95,236.07,43.56,63.12,37.69,142.53,26.53
1/9/2019,100.4,45.2,41.16,130.27,192.3,72.42,98.83,43.2,56.61,246.28,43.32,65.93,38.33,144.23,26.66
1/10/2019,100.39,45.77,41.42,132.96,193.6,72.05,98.26,43.85,56.8,249.52,43.24,66.1,38.45,144.2,26.85
1/11/2019,99.91,45.69,41.66,132.1,192.21,71.72,98.55,43.93,57.5,250.57,43.49,66.23,38.07,143.8,26.9
1/14/2019,100.94,45.93,42,131.8,192.17,71.63,98.44,42.81,57.3,250.87,43.21,65.18,37.5,145.39,26.84
1/15/2019,101.68,46.4,42.45,130.69,188.94,71.67,97.99,43.68,55.73,256.49,44.02,65.96,38.27,148.95,27.01
1/16/2019,102.5,46.81,43.13,131.66,189.48,71.64,99.41,43.67,55.27,251.7,43.96,65.9,38.74,147.54,27.65
1/17/2019,102.92,47.32,43.29,134.54,191.71,72.13,99.49,43.87,54.77,255.33,44.21,68.84,38.97,148.3,27.48
1/18/2019,104.59,47.7,44.16,136.6,195.86,72.99,100.48,44.02,55.27,260.82,45.03,72.24,39.21,150.04,27.71
1/22/2019,102.94,47.39,43.36,132.24,192.26,71.89,99.83,44.35,54.29,258.29,44.78,67.85,38.33,147.57,27.8
1/23/2019,102.68,47.64,42.82,131.82,192.29,71.3,99.71,44.85,51.77,257.52,45.46,69.1,38.48,144.3,28.24
1/24/2019,102.74,47.33,42.94,132.73,192.52,71.4,99.72,45.07,50.81,263.55,45.61,73.94,38.17,145.83,28.33
1/25/2019,103.39,47.57,43.18,136.86,195.9,71.72,100.77,43.55,51.3,267.94,46.13,77.97,39.44,149.01,28.56
1/28/2019,103.88,47.35,42.82,124.37,193.2,71.24,100.38,43.12,50.64,267.62,45.75,76.22,39.08,147.47,28.69
1/29/2019,104.17,47.11,42.26,126.53,196.95,71.51,100.96,43.22,49.4,266.32,45.96,68.56,38.67,144.19,28.6
1/30/2019,104.41,47.38,42.81,130.11,199.27,72.29,102.67,43.4,50.17,270.82,46.71,71.53,41.31,150.42,28.9
1/31/2019,103.5,47.7,43.23,133.16,200.3,73.28,102.7,44.74,49.52,268.25,47.29,71.35,41.61,166.69,29.35
2/1/2019,103.88,47.94,43.82,130.91,199.16,75.92,103.06,44.46,49.61,266.81,47.34,70.8,41.63,165.71,29.13
2/4/2019,104.25,48.02,44,130.88,200.21,74.82,103.42,44.53,49.69,272.12,47.35,71.75,42.81,169.25,28.99
2/5/2019,103.79,48.22,43.66,132,201.12,75.59,103.9,44.54,50.73,270,47.26,72.28,43.54,171.16,28.94
2/6/2019,103.74,48.4,43.65,130.54,202.57,75.26,104.96,44.53,51.1,276.21,47.48,72.67,43.56,170.49,28.98
2/7/2019,102.38,48.45,42.83,128.78,199.84,74.68,104.39,45.34,50.55,269.09,46.7,71.95,42.74,166.38,28.94
2/8/2019,101.36,48.18,42.45,128.6,199.82,73.98,104.52,45.75,50.29,274.06,47.19,73.49,42.6,167.33,29.02
2/11/2019,100.88,48.27,43.05,128.93,200.91,74.1,105.41,45.75,50.83,275.72,47.58,74.32,42.36,165.79,28.9
2/12/2019,102.6,48.94,43.83,132.67,206.57,75.4,107,45.82,51.66,279.39,47.89,75.59,42.72,165.04,29.19
2/13/2019,103.09,49.02,44.18,133.1,209.72,76.25,107.56,45.71,51.59,281.32,47.5,75.63,42.54,164.07,29.33
2/14/2019,102.42,48.6,40.19,132.62,204.93,76.27,106.62,45.65,51.57,281.5,48.4,75.67,42.7,163.95,29.05
2/15/2019,105.55,49.28,42.32,136.2,208.86,77.71,107.38,46.01,51.98,281.93,49.43,75.64,42.61,162.5,29.25
2/19/2019,105.18,48.99,42.99,135.8,208.41,78.23,106.5,46.34,52.01,281.66,49.65,76.64,42.73,162.29,29.27
2/20/2019,105.69,49.12,43.29,140.31,208.53,78.53,106.78,46.41,52.45,283.42,49.63,75.97,43.01,162.56,29.36
2/21/2019,105.47,48.9,43.01,138.88,207.77,77.82,106.61,46.64,52.35,280.94,49.41,74.43,42.76,160.04,29.36
2/22/2019,105,48.75,42.87,138.68,209.35,78.42,107.44,47.03,53.12,276.5,50.11,76.08,43.24,161.89,29.68
2/25/2019,106.1,48.96,43.83,141.41,210.58,78.5,106.93,46.97,52.99,278.6,50.79,77.13,43.56,164.62,30.05
2/26/2019,105.29,48.91,43.86,137.98,209.38,78.66,106.94,47.06,53.03,275,51.18,77.95,43.58,164.13,30.37
2/27/2019,105.16,48.99,43.47,139.58,209.03,79.47,107.42,46.7,53.04,271.49,51.59,79.32,43.72,162.81,30.27
2/28/2019,104.36,49.14,43.2,137.34,207.39,79.03,107.74,46.93,53.39,275.36,51.77,81.24,43.29,161.45,30.52
3/1/2019,104.43,49.17,43.23,137.47,207.49,80,108.9,46.89,54.2,272.75,51.41,77.46,43.74,162.28,30.66
3/4/2019,104.19,49.06,43.51,138.35,206.86,80.31,109,47.06,53.78,274.89,51.16,74.69,43.96,167.37,30.05
3/5/2019,104.11,49.15,43.17,137.14,203.84,80.19,108.85,47.08,53.94,277.01,51.3,76.04,43.88,171.26,29.58
3/6/2019,103.72,48.95,42.5,134.83,202.8,79.28,108.98,46.89,54.8,271.35,51.67,75.14,43.63,172.51,29.22
3/7/2019,102.97,48.63,41.81,132.8,199.86,80.16,107.86,46.98,54.03,265.51,51.29,74.11,43.13,169.13,28.66
3/8/2019,103.01,48.55,42.2,131.35,200.89,79.01,107.98,47.17,53.53,264.19,51.07,74.4,43.23,169.6,27.81
3/11/2019,104.35,49.07,42.82,133.11,207.1,79.78,109.56,47.38,54.35,269.06,51.92,75.53,44.72,172.07,28.01
3/12/2019,104.04,49.16,43.05,132.48,205.8,80,110.43,47.72,54.84,269.63,52.15,76.77,45.23,171.92,27.94
3/13/2019,104.39,49.39,43.79,133.5,206.66,80.71,112.14,47.74,55.39,271.21,52.59,77.85,45.43,173.37,28.35
3/14/2019,105.34,49.7,43.75,133.69,207.38,80.44,112.35,47.74,55.4,268.2,52.74,77.38,45.93,170.17,28
3/15/2019,106.55,49.95,44.04,132.67,208.08,80.15,113.52,47.81,56.6,290.29,53.2,76.65,46.53,165.98,27.85
3/18/2019,107.19,50.25,44.28,134.1,208.49,81.08,113.55,47.72,56.83,293.84,53.51,75.23,47.01,160.47,28.08
3/19/2019,106.8,50.1,43.86,134.15,209.02,80.87,112.67,47.13,56.97,299.31,53.31,76.81,46.63,161.57,28.05
3/20/2019,104.52,49.46,42.96,133.01,208.3,81.32,110.77,47.47,57.16,291.03,53.26,75.26,47.04,165.44,27.79
3/21/2019,102.87,49.97,43.43,134.06,209.61,81.79,111.82,47.98,57.77,296.8,53.94,78.53,48.77,166.08,28.12
3/22/2019,99.76,49.46,42.62,129.77,204.66,80.48,109.46,48.48,56.82,292.65,52.74,75.09,47.76,164.34,27.96
3/25/2019,98.93,49.52,42.45,131.38,203.21,79.92,109.04,48.4,56.64,292.16,52.73,74.55,47.19,166.29,28.3
3/26/2019,99.92,49.83,43.05,131.84,207.24,80.96,109.5,48.75,58,297.03,53.23,73.93,46.7,167.68,28.61
3/27/2019,99.58,49.82,43.14,131.2,207.16,80.34,108.98,48.48,56.91,295.97,53.14,72.97,47.12,165.87,28.7
3/28/2019,100.71,49.7,43.1,132.37,208.53,80.74,109.16,47.98,56.55,299.07,53.36,74.26,47.18,165.55,28.91
3/29/2019,101.23,50,43.06,135.49,207.78,80.8,109.3,48.33,57.03,300.71,53.99,74.92,47.49,166.69,29.16
4/1/2019,104.64,49.88,43.99,140.25,211.94,81.73,111.7,47.62,57.81,305.79,54.98,76.32,47.81,168.7,29.47
4/2/2019,105.14,49.25,43.55,140.19,212.13,81.38,111,47.37,58.09,303.05,55.29,75.6,48.51,174.2,29.67
4/3/2019,105.35,48.76,43.87,139.26,213.13,80.9,110.56,47.33,57.68,304.2,55.63,77.05,48.84,173.54,29.77
4/4/2019,105.56,48.78,44.6,140.13,215.03,82.05,110.12,47.1,57.86,302,55.14,74.52,48.92,176.02,29.73
4/5/2019,105.31,49,45.05,140.36,215.41,82.49,110.96,47.52,57.99,304.28,55.21,75.03,49.25,175.72,29.53
4/8/2019,105.65,49.12,44.87,139.82,215.02,83,110.7,47.16,57.76,304.48,55.49,75,50.03,174.93,29.59
4/9/2019,104.87,49.04,44.63,136.35,211.96,81.93,109.85,47.43,57.44,303.45,55.18,74.6,49.88,177.58,29.23
4/10/2019,105.34,49.21,44.88,137.53,212.11,81.56,110.16,47.15,56.33,307.51,55.82,74.74,50.15,177.82,29.17
4/11/2019,106.23,49.37,45.71,138.87,213.53,81.95,109.85,47.51,55.9,309.41,55.6,75.5,49.74,177.51,29.01
4/12/2019,111.21,49.51,46.19,141.2,217.42,80.92,110.91,47.71,56.95,317.03,56.29,75.28,49.72,179.1,29.27
4/15/2019,109.94,48.95,45.8,140.25,215.83,80.65,110.53,47.79,57.18,316.4,56.56,74.39,49.81,179.65,29.49
4/16/2019,111.1,49.59,46.74,142.03,216.9,81.2,111.88,47.38,70.45,318.5,56.95,73.49,49.81,178.87,29.92
4/17/2019,114.3,49.04,45.97,142.74,217.64,81.43,111.76,47.41,79.08,320.53,56.31,72.76,50.78,178.78,30.07
4/18/2019,113.46,48.92,46.04,143.36,218.88,81.13,113.67,47.34,79.89,318.62,56.4,70.74,50.97,178.28,30
4/22/2019,113.6,48.56,46,142.38,218.54,82.9,112.33,47.6,81.97,315,56.34,72.58,51.13,181.44,29.91
4/23/2019,113.74,48.91,45.98,142.03,219.5,83.38,113.97,47.45,86.72,315.64,56.69,72.45,51.87,183.78,29.88
4/24/2019,113.55,48.89,45.74,137.73,219.08,81.76,114.02,47.51,86.83,314.33,56.88,71.99,51.79,182.58,29.73
4/25/2019,113.61,49.18,45.19,136.13,190.72,82.22,115.88,47.62,85.07,311.82,56.33,72.65,51.32,193.26,29.81
4/26/2019,114.47,49.53,46.05,139.03,191.67,80.49,117.6,47.93,86.64,310.41,55.88,71.55,51.08,191.49,29.95
4/29/2019,116.12,49.72,46.99,139.02,190.21,79.97,116.76,47.94,87.25,312.72,56.13,72.72,51.15,194.78,30.48
4/30/2019,116.05,50.38,47.57,139.42,189.51,80.28,117.23,48.61,86.13,318.4,55.95,72.82,50.17,193.4,30.73
5/1/2019,115.16,50.22,46.87,138.15,186.07,78.67,117.02,48.32,86.37,318.9,55.58,73.62,52.63,193.03,30.77
5/2/2019,115.41,50.25,46.8,135.17,184.75,77.29,117.25,47.93,87.14,315.82,54.94,67.74,52.29,192.53,30.75
5/3/2019,116.12,50.49,47.11,139.06,185.22,77.47,119.35,48.1,89.29,315.71,54.94,68.52,52.94,195.47,30.71
5/6/2019,115.09,50.52,47.11,136.76,183.04,77.13,119.34,47.72,88.25,311.57,54.59,70.14,52.12,193.88,30.91
5/7/2019,113.21,50.11,50.3,133.67,179.12,76.72,118.22,47.44,85.2,307.29,53.45,68.42,50.72,189.77,30.3
5/8/2019,112.61,50.24,49.96,131.95,178.59,76.84,117.49,46.97,84.54,303.39,53.47,67.25,50.72,189.54,30.33
5/9/2019,112.52,50.49,50.83,131.2,175.28,76.77,117.26,47.15,83.78,304.06,52.92,66.39,50.18,188.65,30.39
5/10/2019,112.51,51.27,51.64,131.34,175.86,76.56,118.46,47.94,85.84,303.96,53.36,65.99,49.29,188.34,30.84
5/13/2019,109.45,50.47,50.72,125.3,174.07,75.71,115.9,48.73,83.89,293.38,51.3,62.39,46.43,181.54,30.3
5/14/2019,110.32,51.13,51.48,127.47,175.21,75.81,117.01,48.72,86.13,302,52.02,64.11,47.17,180.73,30.39
5/15/2019,109.9,51.31,51.85,127.3,174.12,76.37,117.66,48.72,86.26,304.37,52.44,65.23,47.73,186.27,30.25
5/16/2019,111.31,51.93,52.23,126.61,171.81,76.36,119.84,49.28,82.81,297.29,55.93,66.4,47.52,186.99,30.31
5/17/2019,110.77,52.18,52.37,122.76,169.09,75.91,119.07,49.74,81.5,289.89,56.35,65.31,47.25,185.3,30.1
5/20/2019,111.35,52.16,52.43,122.43,166.25,75.9,119.84,49.84,76.62,272.59,56.01,64.39,45.77,182.72,30.09
5/21/2019,111.73,51.95,52.5,124.95,167.3,76.25,120.55,49.72,77.75,275.33,56.52,65.92,46.65,184.82,30.43
5/22/2019,110.82,52.21,52.56,123.56,169.74,75.56,120.01,50.48,69.31,269.22,55.69,66.46,45.7,185.32,30.12
5/23/2019,108.64,51.52,52.2,122.26,165.87,73.79,118.43,50.88,68.26,260.09,54.19,63.75,44.92,180.87,30.01
5/24/2019,109.71,52.01,52.76,122.9,166.09,74.1,119.51,50.84,66.21,255.94,54.37,64.66,44.74,181.06,30.01
5/28/2019,108.52,51.3,52.07,121.59,163.35,72.61,118.17,50.29,65.37,254.48,53.93,65.82,44.56,184.31,29.99
5/29/2019,108.22,51.43,51.62,121.48,161.4,72.16,117.01,49.68,65.76,254.12,53.18,63.23,44.35,182.19,30.11
5/30/2019,107.06,51.57,51.94,121.84,160.58,71.97,116.74,49.74,66.59,256.62,53.57,63.67,44.58,183.01,30.22
5/31/2019,105.96,51.3,51.07,119.81,159.75,70.77,114.71,49.55,66.82,251.64,52.03,61.95,43.77,177.47,30.21
6/3/2019,106.46,52.43,52.71,120.65,160.04,71.88,114.62,49.9,66.66,253.18,51.78,60.62,43.33,164.15,30.24
6/4/2019,109.74,53,53.83,122.08,164.29,73.59,116.85,49.85,68.45,265.7,53.23,63.39,44.91,167.5,30.92
6/5/2019,110.13,53.76,53.68,123.12,163.85,72.98,118.12,51.16,67.02,265.72,54.75,64.93,45.63,168.17,32.06
6/6/2019,110.37,53.82,53.55,123.39,164.72,74.31,119.43,51.44,67.59,272.79,55.1,65.77,46.31,168.33,31.96
6/7/2019,109.16,54.55,52.91,124.46,166.61,74.58,121.11,51.1,68.69,274.87,55.93,68.46,47.54,173.35,32.05
6/10/2019,110.34,54.35,53.33,125.74,168.29,74.91,122.66,50.86,70.54,280.21,56.42,70.37,48.15,174.82,32.22
6/11/2019,110.68,54.04,53.08,127.28,168.91,74.84,123.23,50.49,71.24,283.48,57.11,70.18,48.7,178.1,31.75
6/12/2019,109.27,54.38,52.96,127.1,169.01,74.03,122.03,51.14,69.59,279.73,55.86,70.46,48.55,175.04,31.82
6/13/2019,109.54,54.47,53.2,127.17,168.85,74.68,121.86,51.19,69.93,281.61,56.17,72.18,48.54,177.47,31.81
6/14/2019,109.82,55.04,53.31,127.23,166.69,74.35,122,51.74,68.72,265.93,54.75,71.59,48.19,181.33,31.9
6/17/2019,109.22,54.55,52.99,127.32,166.78,75.09,121.45,51.59,69.11,265.97,55.4,72.21,48.47,189.01,31.72
6/18/2019,110.71,54.92,53.35,130.33,171.86,75.74,123.43,51.36,71.96,278.05,56.05,71.82,49.61,188.47,31.97
6/19/2019,109.91,55.14,53.6,130.61,170.75,75.32,124.68,51.56,71.8,277.49,56.13,72.66,49.47,187.48,32.17
6/20/2019,110.19,55.34,54.25,133.63,173.94,76.61,124.92,51.6,72.74,279.05,57.41,74.42,49.87,189.53,32.58
6/21/2019,109.44,54.95,53.65,133.89,173.35,77.69,124.73,51.89,72.72,273.99,57.03,72.87,49.7,191.14,32.76
6/24/2019,108.66,55.02,53.32,134.37,173.38,76.95,124.14,52.05,73.16,279.2,57.18,72.71,49.65,192.6,32.29
6/25/2019,107.76,54.95,52.73,133.71,172.03,76.27,123.16,51.56,72.55,276.51,56.08,69.87,48.89,188.84,32.67
6/26/2019,108.48,54.24,52.26,135.15,171.88,76.6,123.59,50.77,74.95,281.44,56.6,69.95,49.95,187.66,31.54
6/27/2019,108.84,54.55,53.05,135.5,171.5,75.82,123.94,51.14,75.43,285.71,55.73,71.28,49.94,189.5,32.06
6/28/2019,111.8,54.81,53.28,136.29,173.34,76.63,123.44,51.22,76.07,287.86,54.73,72.53,49.48,193,32.06
7/1/2019,113.68,55.82,53.84,136.6,174.51,76.56,124.92,51.01,77.52,300.35,54.74,73.2,50.39,193,32.38
7/2/2019,113.8,56.21,53.79,135.85,174.02,75.72,125.1,51.92,77.01,295.33,55.81,73.97,50.68,195,33.22
7/3/2019,112.82,56.85,54.83,135.59,174.98,76.44,125.86,52.18,76.63,284.89,56.48,74.26,51.1,197.2,33.81
7/5/2019,113.49,56.81,54.61,135.49,172,76.13,125.4,52.03,76.66,282.66,56.6,74.31,51.06,196.4,33.68
7/8/2019,112.87,56.65,54.96,134.84,169.19,76.48,124.85,52.28,76.63,274.96,56.19,73.43,50.01,195.76,33.61
7/9/2019,113.35,56.53,55.52,134.29,165.7,76.43,125.9,52.04,76.55,275.53,56.34,77.96,50.31,199.21,33.87
7/10/2019,113.02,56.51,55.73,132.64,165.7,77.51,126.89,52.37,74.36,274.5,57.13,78.37,50.81,202.73,34.34
7/11/2019,114.1,56.36,55.48,133.96,169.04,77.57,127.28,52.6,73.71,276.06,57.3,79.44,50.44,201.23,34.67
7/12/2019,115.3,56.89,56.27,138.36,173.34,77.63,127.96,52.18,74.9,285.39,57.95,82.28,50.83,204.87,34.76
7/15/2019,113.9,56.57,56.24,139.64,172.84,77.08,128.57,52.21,75.43,288.34,58.05,82.17,51.3,203.91,34.74
7/16/2019,115.12,56.11,56.03,139.09,176.49,75.93,128.06,51.97,75.67,284.13,57.62,80.59,51.13,203.84,34.43
7/17/2019,113.99,55.64,55.37,135.73,174.67,75.48,127.08,52.48,75.76,285.08,57.21,80.87,50.84,201.8,34.21
7/18/2019,114.67,56.13,55.6,134.89,173.06,74.84,128.4,53.09,74.37,289.78,57.74,81.06,51.42,200.78,34.38
7/19/2019,113.54,55,55.94,136.23,172.61,74.99,124.82,52.43,75,290,57.36,78.51,50.65,198.36,33.91
7/22/2019,114.27,55.06,55.88,135.24,174.64,75.07,126,52.34,75.95,296.15,57.73,78.57,51.81,202.32,33.93
7/23/2019,116.36,55.19,56.29,138.1,177.52,75.37,128.2,51.83,74.12,300.78,57.71,78.84,52.21,202.36,33.62
7/24/2019,116.83,53.92,57.39,131.91,179.42,75.36,127.95,52.51,75.87,303.77,57.23,80.43,52.17,204.66,32.74
7/25/2019,115.71,53.77,57.08,134.71,178.13,74.93,127.15,51.91,75.35,300.39,56.62,80.02,51.76,200.71,32.54
7/26/2019,116.22,53.89,57.27,132.92,173.98,74.81,126.78,52.29,75.22,300.92,56.53,81.81,51.94,199.75,32.69
7/29/2019,115.85,52.96,56.48,134.46,176.76,75.34,127.19,52.85,74.97,301.74,56.93,80.2,52.42,195.94,32.22
7/30/2019,115.59,52.88,56.32,132.95,177.63,75.35,126.47,52.35,74.81,299.56,56.47,80.49,52.2,197.04,32.27
7/31/2019,116,52.64,55.99,131.67,174.72,74.36,124.37,51.79,73.16,289.99,55.4,80.41,53.26,194.23,32.12
8/1/2019,112.94,52.31,54.71,126.79,173.36,72.46,124.09,52.56,71.2,285.34,55.39,80.98,52.11,192.73,32.55
8/2/2019,112.93,52.53,54.33,124.54,170.55,71.75,124.31,52.85,71.15,278.53,53.25,69.6,51.01,189.02,32.65
8/5/2019,109.57,51.36,52.81,121.65,164.71,70.28,120.72,52.01,68.8,267.66,51.37,64.85,48.33,181.73,31.45
8/6/2019,110.43,52.03,54.38,122.08,163.71,70.96,122.55,52.85,68.17,266.44,52.6,64.6,49.25,184.51,31.95
8/7/2019,108.03,52.11,54.41,120.78,163.64,70.5,123.54,53.22,69.4,270.05,52.34,65,49.76,185.15,32.04
8/8/2019,109.86,52.88,56.82,122.02,164.22,72.38,125.29,53.81,71.26,270.98,53.16,66.27,50.86,190.16,32.75
8/9/2019,109.74,52.88,56.26,119.38,163.47,70.84,126.17,54.12,71.5,275.73,52.43,65.01,50.25,187.85,32.85
8/12/2019,107.68,52.32,55.08,116.72,162.1,69.63,123.95,53.86,69.8,275.64,51.54,62.3,50.12,185.37,32.19
8/13/2019,109.34,52.92,56.12,119.01,164.88,70.49,126.32,53.9,72.18,283.7,52.72,63,52.24,188.45,32.64
8/14/2019,104.8,51.28,53.39,115.21,158.81,67.65,122.65,53.74,70.88,271.56,50.61,61.55,50.69,179.71,31.77
8/15/2019,105.2,52.07,53.74,115.25,156.84,67.25,122.38,54.29,71.16,268.64,46.25,62,50.44,182.59,32.33
8/16/2019,107.72,52.65,54.31,116.43,161.5,68.3,124.63,54.38,73.28,273.78,46.96,62.87,51.63,183.7,32.51
8/19/2019,108.69,52.68,54.81,117.36,162.95,69.45,124.4,54.74,74.87,278.78,48.5,64.08,52.59,186.17,33.14
8/20/2019,107.31,51.86,53.43,116.67,161.01,69.03,121.42,54.78,76.07,280.37,47.93,64.37,52.59,183.81,32.97
8/21/2019,107.61,48.98,53.69,117.68,161.15,69.72,122.5,55.31,76.7,287.5,48.77,65.41,53.16,183.55,33.11
8/22/2019,108.72,49.51,53.75,117.89,160.88,69.57,122.27,55.4,77.15,287.62,48.18,64.68,53.12,182.04,33.38
8/23/2019,106.02,48.36,52.49,114.06,155.85,67.49,117.76,55.47,73.52,272.13,46.61,61.78,50.66,177.75,32.51
8/26/2019,106.87,48.95,53.08,114.42,156.12,67.85,118.53,55.9,72.91,277.22,47.1,62.8,51.62,180.36,32.89
8/27/2019,105.74,48.98,52.74,113.38,155.75,67.19,117.75,56,73.97,275.57,46.79,61.75,51.04,181.3,32.76
8/28/2019,106.8,49.12,52.45,114.86,157.55,67.68,119.09,55.3,74.35,276.06,46.87,62.15,51.38,181.76,32.84
8/29/2019,109.22,49.6,52.46,117.77,160.36,68.43,120.74,55.28,76.45,283.37,47.27,62.84,52.25,185.57,33.26
8/30/2019,109.86,50.18,52.04,119,161.72,68.48,120.37,54.77,77.77,282.64,46.81,61.84,52.19,185.67,33.28
9/3/2019,108.56,50.38,52.4,117.03,158.64,68.56,117.6,56.39,75.12,274.05,46.5,61.13,51.42,182.39,33.18
9/4/2019,109.87,50.79,54.4,119.1,160.07,69.29,118.4,56.03,77.09,283.02,47.32,61.17,52.3,187.14,33.3
9/5/2019,112.37,51.13,54.68,122.99,164.23,70.27,120.67,54.95,78.99,291.02,48.42,63.02,53.32,190.9,34.01
9/6/2019,112.61,51.57,54.85,122.7,163.94,70.93,120.19,55.04,78.84,291.91,48.84,62,53.31,187.49,34.75
9/9/2019,115.4,51.08,55.41,127.25,165.94,71.49,119.92,54.97,78.21,292.61,48.58,61.47,53.54,188.76,34.28
9/10/2019,116.87,50.97,55.5,130.29,168.86,72.07,117.31,54.53,78.71,294.44,49.21,60.55,54.17,186.17,32.72
9/11/2019,117.19,51.4,56.6,133.09,168.08,71.93,118,55.01,79.9,298.01,50.03,59.2,55.9,188.49,32.73
9/12/2019,117.91,51.47,56.76,131.75,170.58,71.98,119.02,55.19,79.08,300.58,49.93,57.79,55.77,187.47,33
9/13/2019,120.23,51.77,57.29,133.78,171.44,72.64,119.2,54.62,78.41,290.32,50.03,58.29,54.69,187.19,33.17
9/16/2019,119.16,51.91,56.32,133.15,169.67,73.73,117.64,54.58,78.04,288.66,49.96,59.25,54.97,186.22,33.09
9/17/2019,118.57,52.44,57.08,132.17,168.07,73.17,119.05,55.56,78.69,288.83,49.41,59.6,55.17,188.08,34.24
9/18/2019,119.76,52.61,57.65,131.07,167.44,72.82,118.74,55.97,78.9,287.74,49.34,59.75,55.69,188.14,34.21
9/19/2019,119.38,52.56,57.89,130.12,167.07,72.33,117.79,56.22,78.23,290.64,49.19,59.03,55.24,190.14,33.89
9/20/2019,118.9,51.97,57.45,128.16,166.76,72.08,116.8,56.43,76.44,284.26,49.6,57.85,54.43,189.93,33.56
9/23/2019,118.88,52.35,57.3,128.42,166.76,72.13,118.24,56.32,77.24,285.46,49.42,56.76,54.68,186.82,33.42
9/24/2019,117.33,52.42,57,125.99,164.74,71.14,118.17,57.13,75.23,282.31,49.12,57.5,54.42,181.28,33.79
9/25/2019,118,52.17,56.53,126.61,164,71.35,119.12,57.34,77.26,275.77,49.61,58.51,55.26,182.8,34.25
9/26/2019,117.03,51.91,55.88,126.39,163.83,70.97,118.91,57.93,77.35,276.91,48.83,60.8,54.97,180.11,33.94
9/27/2019,117.72,51.89,56.16,126.59,164.53,71.48,118.59,57.81,76.63,274.14,48.84,60.75,54.71,177.1,33.36
9/30/2019,117.69,52.32,55.7,126.31,164.4,70.61,118.28,58.25,76.28,276.07,49.41,61.95,55.99,178.08,33.12
10/1/2019,115.55,51.54,54.37,122.37,158.38,68.95,116.7,58.01,75.47,274.85,47.74,61.63,56.15,175.81,32.86
10/2/2019,113.25,50.58,53.47,119.96,155.65,67.15,112.86,57.28,73.99,270.07,46.56,60.08,54.74,174.6,31.91
10/3/2019,112.19,51.18,53.21,120.04,155.23,67.98,112.55,57.54,75.73,274.43,47.06,62.05,55.21,179.38,32.38
10/4/2019,114.62,52.1,54.43,121.04,155.82,68.97,114.41,58.4,77.49,281.43,47.52,62.65,56.75,180.45,33.08
10/7/2019,114.37,51.95,53.63,120.25,153.52,68.02,113.65,58.14,76.34,276.08,47.77,62.25,56.76,179.68,33
10/8/2019,111.82,51.04,52.42,117.97,150.74,66.7,112.54,57.49,72.85,270.33,46.39,60.8,56.1,177.75,32.36
10/9/2019,112.63,51.5,53.04,119.44,150.99,67.44,113.92,58.34,74.35,273.15,46.84,62.22,56.76,179.85,32.44
10/10/2019,114.21,52.07,54.06,122.69,152.31,68.25,115.02,58,74.97,274.45,46.15,62.03,57.52,180.03,32.85
10/11/2019,116.14,52.44,54.42,128.4,158.1,68.98,116.4,57.38,76.7,280.91,46.56,61.54,59.05,184.19,33.1
10/14/2019,116.45,52.51,54.21,128.38,160.51,69.18,116.39,57.22,76.3,281.66,46.05,61.83,58.97,183.28,32.78
10/15/2019,119.96,52.83,54.68,131.03,162.98,69.42,117.59,56.88,77.82,290.32,46.36,64.29,58.83,188.89,32.64
10/16/2019,119.68,52.66,54.34,130.19,162.18,68.23,117.41,57.48,78.23,288.48,46.79,63,58.59,189.55,32.69
10/17/2019,120.35,52.65,54.06,132.07,163.54,68.14,119.1,57.77,78.97,289.43,47.03,63.4,58.82,190.39,32.78
10/18/2019,120.56,52.71,53.97,130.71,163.1,67.61,116.76,58.12,77.68,286.73,46.71,60.45,59.1,185.85,32.87
10/21/2019,123.55,52.9,54.55,132.23,165.94,68.74,119.05,58.2,78.98,289.57,47.39,61.15,60.13,189.76,32.72
10/22/2019,124.79,52.42,53.24,133.69,167.54,69.09,118.61,59.06,78.47,287.46,47.55,58.83,59.99,182.34,32.62
10/23/2019,125.12,52.47,53.15,135.34,168.76,69.75,116.49,59,77.24,280.32,47.05,58.36,60.79,186.15,33.77
10/24/2019,125.03,52.56,52.9,133.85,161.89,69.09,116.41,59.39,78.99,282.31,46.41,61.72,60.9,186.38,33.66
10/25/2019,126.03,53.26,52.8,139.73,166.09,69.25,118.26,59.22,80.17,289.82,46.9,62.89,61.65,187.89,32.81
10/28/2019,126.51,53.51,52.55,140.06,169.06,68.64,118.58,58.31,83.05,291.55,47.17,62.8,62.26,189.4,32.91
10/29/2019,126.43,53.58,52.1,141.33,168.81,68.44,117.42,58.15,81.66,288.16,47.24,62.41,60.82,189.31,32.88
10/30/2019,125.73,53.36,52.61,140.34,168.37,67.72,118.07,58.87,81.44,290.24,47.56,62.16,60.81,188.25,33.35
10/31/2019,124.92,53.16,52.96,137.8,164.99,67.57,117.28,59.58,80.44,292.85,47.51,61.43,62.19,191.65,33.26
11/1/2019,127.8,53.61,53.76,144.49,170.09,69.6,119.14,58.93,83.58,296.59,47.03,62.6,63.96,193.62,33.08
