Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Deutsche_Boerse,Nasdaq_Inc
11/18/2021,163.05,55.90,56.12,201.42,178.77,63.61,176.21,87.60,186.32,574.81,53.63,230.35,157.87,338.69,149.35,69.57
11/19/2021,160.92,55.44,54.95,200.44,179.23,60.67,173.54,88.31,185.00,568.72,53.25,225.14,160.55,345.30,149.10,69.26
11/22/2021,164.35,55.86,56.94,202.38,179.66,61.51,170.90,87.36,181.40,553.28,54.60,211.31,161.02,341.01,146.55,69.23
11/23/2021,168.28,56.80,58.90,205.33,179.46,63.13,170.85,87.31,180.94,555.12,55.30,210.55,161.41,337.25,146.70,69.30
11/24/2021,166.96,57.01,57.89,207.07,177.63,63.48,171.61,87.21,180.71,558.73,55.54,215.65,161.94,341.06,147.65,69.53
11/26/2021,161.93,55.57,56.05,198.73,175.52,61.25,156.82,86.09,175.74,546.59,54.67,212.08,156.81,333.12,145.60,67.89
11/29/2021,161.23,55.70,54.95,195.92,176.23,61.59,157.86,88.66,183.74,564.34,55.76,212.87,160.24,338.03,144.70,69.69
11/30/2021,158.83,54.14,52.60,193.35,170.04,59.84,152.30,86.78,180.56,553.68,54.84,208.33,165.30,324.46,144.65,67.74
12/1/2021,157.89,53.67,51.72,191.47,170.73,59.79,150.06,87.84,175.63,554.76,55.03,194.50,164.77,310.60,144.95,66.34
12/2/2021,161.21,55.25,53.96,196.79,170.26,61.28,156.77,88.62,177.03,552.45,56.15,192.15,163.76,310.39,143.05,67.08
12/3/2021,158.29,54.28,53.32,197.80,172.59,60.89,155.94,88.03,176.51,558.12,56.23,181.31,161.84,306.84,142.20,66.71
12/6/2021,160.16,55.72,54.77,201.28,177.20,61.58,160.68,89.15,175.45,564.98,56.96,179.72,165.32,317.87,138.60,65.99
12/7/2021,162.57,56.71,55.19,204.49,176.55,62.27,166.95,90.41,183.72,590.40,58.08,189.51,171.18,322.81,140.60,68.52
12/8/2021,160.71,56.73,54.97,204.19,176.04,62.45,168.93,90.32,182.63,588.56,57.02,194.78,175.08,330.56,138.70,69.13
12/9/2021,160.46,57.37,54.81,204.13,175.94,62.61,168.02,89.91,182.26,583.42,57.55,186.75,174.56,329.82,137.65,68.05
12/10/2021,159.82,57.84,54.39,203.46,177.10,63.01,167.03,90.28,183.88,631.68,59.25,181.32,179.45,329.75,138.05,68.59
12/13/2021,157.92,57.02,53.84,201.25,174.58,61.63,163.30,91.74,183.32,621.66,58.61,175.44,175.74,334.49,138.05,68.49
12/14/2021,159.13,57.16,54.66,201.64,174.72,61.54,162.85,90.03,181.98,614.91,57.77,170.72,174.33,333.74,137.75,66.58
12/15/2021,157.94,57.35,54.36,202.55,175.78,61.27,162.24,92.00,189.28,639.86,59.93,173.80,179.30,341.66,138.35,67.34
12/16/2021,160.41,57.90,55.28,206.17,178.31,61.37,163.00,92.23,178.15,620.68,60.31,165.88,172.26,334.90,138.75,67.88
12/17/2021,156.76,56.84,54.11,201.37,174.75,60.03,160.01,90.94,176.80,634.96,60.46,167.06,171.14,333.79,138.35,67.02
12/20/2021,153.94,55.36,52.91,195.46,172.64,59.16,155.89,89.94,176.67,645.03,60.36,158.30,169.75,325.45,137.50,66.17
12/21/2021,156.09,56.84,55.14,198.31,172.92,60.50,160.91,90.45,179.58,646.24,61.03,170.47,172.99,334.20,138.55,67.41
12/22/2021,156.70,57.18,55.27,202.15,172.64,60.99,162.47,90.80,181.38,655.20,61.53,167.38,175.64,330.45,140.80,68.07
12/23/2021,157.26,57.69,56.57,206.20,174.97,61.02,164.19,90.70,182.74,664.80,62.28,167.71,176.28,335.24,142.55,68.47
12/27/2021,158.16,58.20,56.90,206.38,176.70,61.89,164.39,91.32,186.33,674.28,63.42,168.48,180.33,346.18,140.05,69.66
12/28/2021,158.64,58.49,56.67,206.62,177.64,61.69,164.41,91.88,184.82,669.00,63.53,163.67,179.29,346.22,144.45,69.91
12/29/2021,158.56,58.79,56.78,207.33,178.41,61.15,163.83,91.99,186.20,672.61,63.96,161.85,179.38,342.94,144.05,69.99
12/30/2021,158.48,58.56,56.74,206.08,177.64,60.79,164.16,92.77,182.73,665.08,63.62,165.34,178.20,344.36,145.80,69.70
12/31/2021,158.35,58.39,56.86,206.74,177.63,61.19,163.60,93.36,182.87,665.41,63.37,161.51,177.57,336.35,146.15,70.00
1/3/2022,161.70,58.27,57.39,207.00,177.74,63.54,168.21,91.66,186.21,663.32,63.16,164.03,182.01,338.54,147.65,67.49
1/4/2022,167.83,60.18,59.00,218.08,180.23,65.93,173.61,90.68,187.23,670.92,61.25,156.33,179.70,336.53,146.50,65.80
1/5/2022,163.78,60.08,58.19,219.75,179.49,66.75,171.76,89.73,186.50,643.00,60.28,143.49,174.92,324.17,147.10,65.01
1/6/2022,165.52,61.19,59.19,221.99,178.00,68.32,172.90,85.77,185.95,637.03,60.92,144.66,172.00,332.46,147.20,65.15
1/7/2022,167.16,62.16,60.74,224.19,179.95,68.88,174.38,86.41,180.41,619.15,61.13,141.54,172.17,331.79,146.55,64.50
1/10/2022,167.32,62.91,61.41,221.64,177.41,68.47,173.74,84.29,179.68,621.16,61.82,144.48,172.19,328.07,147.00,63.04
1/11/2022,167.49,63.22,61.77,219.95,178.98,71.35,175.38,84.79,185.40,622.05,62.37,148.43,175.08,334.37,146.85,64.19
1/12/2022,168.44,63.34,61.37,222.40,179.42,71.14,174.47,85.09,186.42,622.00,62.12,145.47,175.53,333.26,145.55,64.41
1/13/2022,168.23,63.43,61.87,227.00,181.02,70.63,173.29,84.90,183.89,597.19,61.50,136.95,172.19,326.48,146.80,62.41
1/14/2022,157.89,64.06,61.91,228.94,178.74,71.87,168.40,83.20,188.69,596.37,61.36,133.29,173.07,331.90,148.95,62.05
1/18/2022,151.27,63.66,60.90,229.87,178.28,73.08,166.17,81.25,178.86,577.79,59.73,130.00,169.80,318.15,151.20,61.26
1/19/2022,148.93,62.76,58.84,221.66,178.48,73.11,161.39,82.59,172.47,563.97,58.90,128.14,166.23,319.59,154.60,60.37
1/20/2022,147.66,61.90,58.84,216.63,173.57,73.27,160.92,83.51,166.50,547.72,58.08,127.58,164.51,316.56,154.00,59.99
1/21/2022,145.08,60.86,57.32,214.09,172.65,72.17,158.74,82.60,164.93,533.23,56.68,118.10,162.41,303.17,155.70,58.97
1/24/2022,144.95,61.48,57.46,214.33,172.80,72.79,158.93,81.92,170.07,541.58,56.90,117.30,161.62,308.71,156.20,58.78
1/25/2022,146.53,61.90,58.21,214.31,173.75,74.93,173.11,75.10,165.45,534.14,56.11,115.30,159.78,300.15,158.15,58.33
1/26/2022,147.92,62.16,57.63,214.29,169.30,74.17,175.32,72.64,167.00,557.12,55.33,111.00,159.69,294.63,161.35,56.50
1/27/2022,145.31,61.89,56.42,212.17,170.16,75.12,171.90,72.51,161.20,542.31,54.62,105.64,159.22,294.64,162.75,57.44
1/28/2022,146.61,62.35,56.96,201.16,163.10,75.28,177.06,72.50,166.81,560.10,55.61,110.38,170.33,301.71,160.15,58.22
1/31/2022,148.60,62.82,57.75,201.56,166.02,75.96,179.82,78.12,175.76,585.88,55.67,122.29,174.78,313.26,155.70,59.74
2/1/2022,151.15,62.89,59.11,205.35,167.43,80.83,183.54,77.23,177.13,592.72,55.37,127.61,174.61,319.00,155.05,60.04
2/2/2022,149.94,63.69,60.25,204.94,166.66,80.62,184.16,77.73,188.20,603.43,56.17,114.04,175.84,323.00,156.05,60.79
2/3/2022,148.70,63.75,59.49,200.59,164.39,79.68,184.04,75.77,179.10,580.85,55.20,101.50,172.90,237.76,154.70,59.34
2/4/2022,152.56,64.69,60.99,198.41,160.73,81.41,185.85,76.01,179.47,590.16,55.15,108.87,172.39,237.09,157.20,59.54
2/7/2022,153.07,65.27,61.79,199.82,161.17,82.39,187.87,75.68,175.09,587.63,55.17,102.81,171.66,224.91,156.30,59.53
2/8/2022,155.95,66.04,62.70,201.50,162.41,80.26,194.00,75.46,178.59,600.22,55.34,102.29,174.83,220.18,155.55,59.29
2/9/2022,156.60,66.04,62.41,203.60,163.64,79.00,196.40,76.66,183.95,611.34,56.29,112.84,176.28,232.00,154.35,59.88
2/10/2022,155.95,65.55,62.22,203.07,159.74,78.24,195.51,75.45,174.07,591.36,54.87,108.94,172.12,228.07,155.95,59.06
2/11/2022,153.92,65.31,60.74,201.24,159.54,80.21,191.81,74.96,164.64,573.42,53.90,107.88,168.64,219.55,157.55,57.46
2/14/2022,152.49,64.22,58.99,199.89,158.01,78.98,192.35,74.92,165.13,578.58,53.18,111.64,168.88,217.70,157.10,57.31
2/15/2022,154.72,64.56,60.38,203.41,157.34,77.99,197.98,75.09,173.00,602.77,54.27,115.21,172.79,221.00,158.45,58.35
2/16/2022,155.00,64.52,60.34,203.64,155.63,78.35,198.38,75.23,172.60,597.21,54.25,109.00,172.55,216.54,156.75,58.22
2/17/2022,151.43,63.20,61.38,194.74,148.64,78.23,195.71,75.38,166.80,579.00,55.77,104.02,168.88,207.71,157.70,57.29
2/18/2022,152.14,63.17,61.73,191.95,147.62,77.36,194.88,74.15,167.64,579.99,57.21,97.72,167.30,206.16,157.70,57.18
2/22/2022,151.87,62.77,61.61,191.21,146.75,76.46,192.44,73.78,165.89,577.46,56.30,93.91,164.32,202.08,159.25,56.32
2/23/2022,148.69,61.59,61.54,186.67,144.38,76.77,188.95,72.32,161.62,565.19,54.44,88.72,160.07,198.45,159.05,56.06
2/24/2022,144.55,59.62,60.38,184.69,143.70,75.80,188.35,75.44,167.98,580.00,54.73,94.99,162.74,207.60,157.75,56.73
2/25/2022,147.97,61.95,63.16,187.06,150.51,77.84,193.71,77.16,170.93,588.01,56.04,119.82,164.85,210.48,156.35,57.57
2/28/2022,141.80,61.09,61.24,187.58,148.65,78.42,194.54,78.27,171.99,587.44,55.77,127.50,165.12,211.03,153.55,57.05
3/1/2022,136.45,58.48,57.89,182.83,144.75,79.17,178.06,77.44,163.69,570.12,54.62,126.06,163.20,203.49,154.60,56.66
3/2/2022,139.28,60.14,61.04,192.61,147.22,80.53,180.31,77.55,169.25,585.78,56.15,124.26,166.56,208.11,152.50,57.36
3/3/2022,138.29,61.16,60.41,194.85,148.30,81.04,179.89,78.79,165.35,578.60,56.07,114.22,166.23,202.97,152.20,57.49
3/4/2022,134.40,60.10,57.48,195.66,146.73,84.09,172.95,80.21,162.26,595.99,56.51,106.52,163.17,200.06,152.20,57.18
3/7/2022,129.21,59.03,54.67,196.70,143.28,87.12,159.13,84.18,150.10,570.70,55.59,97.51,159.30,187.47,152.70,56.12
3/8/2022,128.30,59.23,55.46,210.00,145.40,87.78,160.05,81.95,150.76,575.95,54.40,100.62,157.44,190.29,147.45,55.00
3/9/2022,133.44,60.39,58.28,209.78,146.60,82.79,168.65,80.32,157.11,597.02,55.92,111.92,162.95,198.50,146.25,56.22
3/10/2022,131.86,59.96,56.98,211.79,143.93,85.36,169.60,80.16,154.71,587.73,54.71,108.87,158.52,195.21,145.65,55.49
3/11/2022,128.89,59.96,57.00,214.83,140.96,84.92,167.90,79.30,152.34,577.85,54.69,101.93,154.73,187.61,140.90,54.96
3/14/2022,130.17,60.84,57.51,215.44,143.48,81.88,172.79,79.28,141.29,567.80,54.30,94.85,150.62,186.63,140.50,55.53
3/15/2022,132.48,61.26,58.55,216.46,144.31,77.22,176.04,81.98,144.21,592.76,55.60,103.09,155.09,192.03,136.90,56.53
3/16/2022,138.40,62.62,59.78,216.08,145.51,76.93,180.61,82.51,150.45,607.12,55.81,116.05,159.59,203.63,144.65,57.77
3/17/2022,140.15,62.90,60.94,221.70,147.69,78.98,186.97,82.69,152.83,602.67,56.17,127.96,160.62,207.84,144.05,58.70
3/18/2022,140.10,62.95,61.03,220.91,148.32,78.67,190.72,82.37,153.99,610.41,55.97,140.64,163.98,216.49,145.90,59.74
3/21/2022,139.65,63.40,61.74,223.71,148.58,82.20,189.09,81.80,155.59,601.29,56.00,134.82,165.38,211.49,152.65,59.21
3/22/2022,142.62,64.46,62.68,222.71,149.94,81.84,191.33,82.85,157.61,611.34,56.17,141.79,168.82,216.65,154.60,59.17
3/23/2022,139.78,63.74,61.85,222.17,147.68,83.13,186.02,82.57,152.87,599.38,54.48,135.40,170.21,213.46,162.15,58.05
3/24/2022,140.69,64.49,63.16,222.21,148.98,83.38,188.89,83.70,158.46,626.43,54.50,135.06,174.07,219.57,159.20,58.21
3/25/2022,141.92,65.53,64.48,223.36,150.46,85.20,190.28,83.94,157.97,628.87,54.97,130.33,174.72,221.82,161.05,58.43
3/28/2022,140.87,65.28,63.73,221.85,149.47,82.81,189.70,84.43,158.45,632.88,55.14,138.12,175.60,223.59,160.75,59.18
3/29/2022,141.18,65.32,63.05,221.04,152.08,82.37,190.94,84.62,161.07,641.47,55.67,146.84,178.96,229.86,163.65,60.44
3/30/2022,140.54,65.50,63.49,223.08,151.43,83.78,189.76,85.50,152.73,631.09,56.05,140.10,177.77,227.85,159.40,60.63
3/31/2022,136.32,64.39,62.77,222.82,148.88,82.59,187.00,84.71,152.82,629.68,55.76,135.60,174.61,222.36,158.85,59.40
4/1/2022,135.31,64.84,63.79,219.77,149.69,83.12,187.17,85.71,146.99,626.98,55.66,133.62,174.31,224.85,162.20,60.64
4/4/2022,135.91,63.61,62.54,220.81,149.53,83.16,187.66,85.62,153.81,634.85,55.87,145.19,178.44,233.89,163.60,60.79
4/5/2022,133.34,63.77,62.45,216.02,148.90,82.73,185.40,86.33,145.46,614.12,54.92,135.92,175.06,231.84,164.35,60.68
4/6/2022,131.49,65.07,61.81,216.21,150.30,83.65,183.71,86.49,139.28,602.00,54.37,128.77,171.83,223.30,165.15,61.19
4/7/2022,131.09,65.17,61.66,215.90,149.95,85.05,182.39,87.08,139.22,603.05,54.63,125.93,172.14,222.95,163.00,61.00
4/8/2022,133.49,65.52,63.14,217.03,149.81,86.84,183.70,86.09,136.69,587.00,54.28,123.22,170.09,222.33,164.60,61.14
4/11/2022,133.00,65.19,62.58,216.05,150.12,83.85,177.57,84.58,135.36,580.61,52.88,123.08,165.75,216.46,163.15,60.78
4/12/2022,131.54,64.89,62.45,216.70,148.58,85.60,175.54,83.89,136.09,585.07,51.82,122.89,167.66,214.14,168.20,60.02
4/13/2022,127.30,64.99,62.98,218.27,148.66,86.81,179.59,83.55,140.50,592.54,52.15,126.05,170.40,214.99,165.95,60.46
4/14/2022,126.12,65.33,63.03,227.81,147.38,87.83,181.16,82.81,136.91,573.85,51.17,121.31,165.29,210.18,165.50,59.52
4/18/2022,128.46,65.52,63.90,229.92,146.18,88.55,184.48,81.71,139.32,586.50,51.11,119.39,165.07,210.77,168.30,59.45
4/19/2022,131.12,65.49,63.61,232.16,150.10,87.76,187.17,81.83,141.05,597.62,51.83,125.62,167.40,217.31,167.25,60.35
4/20/2022,131.58,66.62,64.41,235.08,150.59,87.96,188.46,81.51,140.34,597.72,53.02,114.52,167.23,200.42,166.45,57.60
4/21/2022,130.56,65.50,63.13,232.57,151.77,87.03,185.74,76.18,136.11,592.73,52.78,107.71,166.42,188.07,166.00,56.48
4/22/2022,126.81,63.37,60.44,216.30,149.17,85.13,180.54,73.95,132.81,586.95,51.36,102.67,161.79,184.11,168.35,55.62
4/25/2022,126.77,62.40,59.68,216.70,148.60,82.26,184.10,74.04,136.56,587.88,51.94,107.38,162.88,186.99,163.80,55.55
4/26/2022,123.02,60.77,57.66,210.30,144.22,82.29,178.65,73.57,133.50,560.07,50.90,100.47,156.80,180.95,165.55,53.89
4/27/2022,121.42,60.82,59.12,213.96,144.21,84.64,177.63,73.27,135.10,559.54,49.31,99.93,156.57,174.95,165.55,53.35
4/28/2022,123.34,59.26,60.04,212.44,147.14,87.20,181.98,73.49,148.19,578.94,50.63,104.64,163.64,205.73,165.55,54.18
4/29/2022,119.36,57.28,58.51,210.54,144.22,85.25,174.71,71.02,139.69,554.39,48.98,99.54,157.65,200.47,163.95,52.46
5/2/2022,120.45,57.30,59.06,212.07,145.91,86.41,171.62,69.87,145.27,576.35,49.86,105.86,157.96,211.13,163.95,52.23
5/3/2022,123.03,57.92,59.53,213.62,148.08,88.19,172.11,70.76,144.26,581.17,49.92,102.33,159.48,212.03,163.95,52.61
5/4/2022,127.10,59.68,63.94,222.59,154.23,91.70,177.82,73.06,149.05,603.66,51.58,106.79,166.02,223.41,163.40,53.37
5/5/2022,123.92,58.03,62.12,215.93,149.46,90.31,171.01,71.84,141.64,579.99,49.61,95.55,156.77,208.28,166.20,51.63
5/6/2022,123.72,58.23,62.23,214.65,149.53,91.69,167.15,72.47,140.58,580.10,49.33,96.19,157.28,203.77,166.45,50.76
5/9/2022,121.86,57.56,59.61,206.29,152.38,84.46,161.02,70.71,134.92,562.92,48.96,83.86,152.06,196.21,166.60,48.73
5/10/2022,118.89,57.34,58.69,202.99,149.12,85.02,161.83,69.99,136.81,581.39,49.55,84.39,154.51,197.65,166.45,48.59
5/11/2022,118.14,56.88,58.61,205.21,146.41,86.79,159.39,70.20,132.30,567.11,48.65,71.22,146.50,188.74,163.70,47.74
5/12/2022,118.04,56.11,58.41,203.03,149.59,86.30,153.27,68.51,131.77,571.57,48.29,75.76,142.56,191.24,163.70,48.11
5/13/2022,119.09,56.28,58.56,204.33,149.30,88.86,158.75,69.80,134.93,588.24,49.56,84.15,147.11,198.62,163.70,49.16
5/16/2022,118.26,56.19,58.64,207.19,150.50,90.95,156.43,70.12,133.91,582.67,49.00,79.70,145.54,200.04,161.30,48.71
5/17/2022,122.18,57.24,60.28,213.09,152.34,92.11,161.85,72.02,139.69,608.15,50.60,84.79,149.24,202.62,161.30,49.60
5/18/2022,120.09,56.32,58.30,207.94,148.93,90.65,156.10,71.00,130.45,570.57,48.36,82.06,140.82,192.24,162.00,47.36
5/19/2022,118.31,55.60,57.90,206.76,146.96,91.14,154.00,70.46,130.57,546.21,41.72,87.14,137.35,191.29,162.00,47.69
5/20/2022,117.34,55.09,55.62,197.82,143.83,91.86,153.24,71.22,131.60,543.19,42.94,83.44,137.59,193.54,162.10,48.71
5/23/2022,124.60,56.53,56.93,204.15,144.38,93.89,159.04,72.55,132.12,526.36,43.35,83.40,143.11,196.23,164.25,49.24
5/24/2022,126.36,57.08,56.51,205.65,145.75,94.40,155.63,74.67,128.53,524.20,43.77,75.88,140.36,181.28,164.20,48.88
5/25/2022,127.24,57.80,56.67,209.31,145.79,96.30,160.51,74.79,131.23,531.63,44.00,77.95,140.52,183.83,164.20,49.17
5/26/2022,129.44,59.12,57.73,212.99,147.04,96.64,165.37,75.04,134.84,550.66,44.99,83.41,143.78,191.63,162.40,50.31
5/27/2022,131.27,60.41,59.00,217.14,149.51,97.59,169.60,77.43,139.76,583.28,45.62,90.52,149.64,195.13,162.70,51.88
5/31/2022,132.23,60.57,58.68,215.85,149.29,96.00,168.82,75.69,143.22,580.13,45.05,87.51,148.84,193.64,165.85,51.75
6/1/2022,129.91,59.81,57.84,217.57,146.42,97.84,165.76,76.17,140.02,573.62,45.23,81.91,148.71,188.64,165.85,50.76
6/2/2022,132.00,59.69,58.17,220.00,148.18,97.67,169.14,78.52,146.20,576.74,45.79,87.44,151.21,198.86,163.75,51.60
6/3/2022,130.16,58.82,57.29,222.90,145.97,99.09,166.83,78.69,141.22,563.32,45.25,83.10,145.38,190.78,163.75,51.36
6/6/2022,129.73,59.16,58.99,223.63,146.21,98.84,167.02,80.19,140.44,561.23,45.33,83.38,146.14,194.25,163.75,51.37
6/7/2022,130.07,59.63,59.41,227.10,146.87,103.37,168.69,79.78,141.89,572.99,45.57,84.60,148.71,195.65,156.25,51.59
6/8/2022,128.00,58.72,57.74,229.80,145.42,104.59,165.96,78.49,138.96,565.36,44.92,84.75,147.96,196.64,154.35,51.30
6/9/2022,125.31,57.43,55.88,223.67,144.18,102.33,160.98,77.34,136.71,556.22,44.26,76.58,142.64,184.00,154.35,50.92
6/10/2022,119.55,55.63,53.43,215.18,137.65,100.46,154.42,75.91,133.20,541.27,43.49,71.87,137.13,175.57,154.35,50.06
6/13/2022,115.99,53.74,51.63,206.88,136.37,95.85,146.29,72.41,128.66,517.62,43.24,62.76,131.88,164.26,156.40,48.95
6/14/2022,114.06,53.71,52.02,206.69,135.25,96.10,144.60,71.48,130.26,520.17,42.91,60.30,132.76,163.73,153.90,48.62
6/15/2022,115.41,54.23,52.05,206.00,134.33,94.89,146.22,74.19,131.03,526.71,43.80,62.91,135.43,169.35,150.90,49.97
6/16/2022,113.43,53.01,49.97,194.79,130.94,91.39,137.50,70.87,120.82,497.18,43.32,57.51,130.06,160.87,150.55,49.52
6/17/2022,113.03,53.05,51.46,192.64,129.84,86.12,144.18,70.81,120.99,498.65,43.39,58.51,131.56,163.74,151.95,49.62
6/21/2022,115.83,54.18,52.15,196.37,130.01,91.48,144.76,72.73,124.39,503.77,44.14,60.52,135.87,157.05,150.10,50.88
6/22/2022,115.18,53.96,51.38,187.83,130.40,87.86,144.39,74.69,122.16,496.10,43.57,60.65,135.35,155.85,151.85,51.20
6/23/2022,113.92,53.65,49.60,178.67,130.15,85.21,141.65,77.20,120.09,496.58,42.93,67.27,138.27,158.75,154.35,52.75
6/24/2022,117.32,55.79,52.77,185.49,134.33,86.90,146.15,78.02,125.10,509.09,44.10,71.00,141.66,170.16,154.30,53.09
6/27/2022,116.38,55.89,51.92,187.59,132.80,89.03,144.29,77.89,127.18,505.71,43.77,69.43,141.66,169.49,154.00,52.64
6/28/2022,115.82,55.90,51.81,187.44,130.33,91.50,142.19,76.44,131.60,498.45,43.06,65.60,137.44,160.68,154.75,51.55
6/29/2022,115.30,55.46,50.80,183.48,129.77,88.12,139.47,76.00,130.23,490.41,42.88,63.84,139.23,163.94,154.75,51.02
6/30/2022,112.61,55.33,51.13,178.76,129.41,85.64,138.62,77.46,127.74,485.81,42.64,61.46,136.72,161.25,155.95,50.85
7/1/2022,114.05,56.24,52.02,178.29,128.49,87.55,140.40,80.56,123.53,477.84,42.60,63.90,138.93,160.03,156.20,51.86
7/5/2022,112.62,55.52,51.13,173.76,129.21,84.81,139.65,79.11,125.83,476.30,41.96,66.73,141.56,168.19,157.30,52.50
7/6/2022,111.89,55.94,50.98,172.31,129.84,83.28,138.15,79.57,127.06,482.61,42.69,64.97,142.92,169.77,158.95,52.26
7/7/2022,114.72,56.35,51.79,180.28,130.05,85.94,141.03,80.38,134.40,498.54,43.22,68.63,146.35,172.19,158.00,52.23
7/8/2022,114.36,56.25,51.47,179.10,128.72,86.08,141.76,80.25,136.01,498.69,43.39,67.02,147.04,170.88,159.65,52.19
7/11/2022,112.86,56.04,51.45,175.02,129.01,85.64,140.58,80.68,132.24,482.86,43.25,63.23,144.87,162.88,159.60,52.54
7/12/2022,112.97,55.74,51.12,174.49,130.20,84.50,139.18,79.95,132.95,481.37,42.86,65.03,145.86,163.27,154.45,51.59
7/13/2022,111.91,54.59,50.66,173.87,128.37,84.84,139.40,80.26,135.64,481.73,42.70,64.15,145.49,163.49,156.65,51.45
7/14/2022,108.00,53.45,48.42,169.94,128.31,83.14,136.48,80.13,141.90,484.64,42.33,62.42,148.47,158.05,155.30,51.17
7/15/2022,112.95,54.31,50.08,173.38,130.13,84.54,142.48,78.71,144.37,494.46,43.07,65.98,150.17,164.70,160.60,52.36
7/18/2022,111.79,54.17,49.89,173.49,128.91,86.10,142.33,77.51,141.69,491.06,42.60,66.27,147.07,167.23,158.75,51.59
7/19/2022,114.56,54.97,51.74,179.49,132.13,88.27,147.78,78.93,147.37,509.00,44.03,69.25,151.00,175.78,159.95,53.11
7/20/2022,114.54,54.70,51.52,179.97,133.01,89.24,148.93,78.32,151.71,511.77,44.13,74.78,153.04,183.09,160.95,56.35
7/21/2022,115.32,55.03,51.63,180.99,133.95,87.75,150.18,78.87,155.86,517.68,44.58,74.76,155.35,183.17,160.95,58.00
7/22/2022,114.76,55.28,51.33,178.62,134.12,87.08,153.01,80.25,153.70,512.52,44.46,71.80,154.09,169.27,165.20,57.53
7/25/2022,115.22,56.06,52.05,181.81,134.12,89.98,153.79,80.98,153.25,513.11,44.34,71.43,152.95,166.65,160.20,57.33
7/26/2022,113.42,55.64,51.73,181.23,140.75,89.63,149.83,79.91,149.97,511.09,43.83,66.39,151.60,159.15,159.60,57.67
7/27/2022,115.24,56.00,52.52,185.25,138.86,91.57,151.63,80.38,153.42,527.79,44.64,72.76,156.79,169.58,161.00,58.00
7/28/2022,114.81,56.42,50.49,187.84,140.37,92.64,152.14,84.54,146.45,533.61,45.62,74.68,157.35,160.72,162.55,59.81
7/29/2022,115.36,57.30,51.77,198.25,143.24,96.93,154.02,84.49,145.06,535.48,45.37,76.06,162.51,159.10,163.60,60.30
8/1/2022,114.21,56.71,51.04,194.86,143.36,94.48,153.33,85.31,147.43,536.37,45.28,77.81,161.51,159.93,165.10,59.62
8/2/2022,112.43,58.74,50.71,183.51,141.75,94.07,151.60,85.67,147.03,531.21,44.92,79.09,160.01,160.19,161.15,59.56
8/3/2022,113.61,59.01,51.58,182.87,143.49,91.02,155.43,86.46,149.16,546.74,45.71,88.07,166.13,168.80,161.60,60.06
8/4/2022,112.36,59.17,51.12,183.64,148.12,87.19,156.87,87.98,151.01,552.80,45.38,89.70,165.81,170.57,161.50,60.93
8/5/2022,115.76,59.43,51.83,185.39,147.41,88.45,157.51,87.98,150.21,551.44,45.01,87.73,165.35,167.11,165.25,60.69
8/8/2022,114.35,59.58,52.27,185.81,148.48,88.95,157.28,87.52,147.81,545.53,45.02,85.50,164.87,170.25,168.65,60.95
8/9/2022,115.38,60.42,53.55,186.03,147.84,90.59,158.80,88.92,142.51,532.80,44.92,81.13,164.92,168.53,170.50,61.06
8/10/2022,118.39,61.71,54.92,190.72,149.38,91.45,162.44,89.78,146.99,550.41,46.02,88.84,169.24,178.34,173.05,62.20
8/11/2022,120.14,62.64,56.33,194.00,149.66,93.19,162.99,89.43,147.83,545.43,45.90,85.99,168.49,177.49,172.40,62.19
8/12/2022,122.13,64.03,57.41,196.84,152.24,94.00,165.84,90.47,151.29,558.23,46.61,87.95,172.10,180.50,174.55,63.47
8/15/2022,122.46,64.07,56.76,195.95,151.43,92.32,165.40,91.00,152.13,558.96,46.59,86.72,173.19,180.89,174.55,63.98
8/16/2022,123.63,63.99,57.29,197.52,150.26,91.46,165.35,90.53,150.03,551.65,46.77,85.88,173.03,179.47,174.00,63.86
8/17/2022,122.59,63.90,56.69,195.93,147.43,92.20,163.90,90.20,148.53,538.59,46.66,80.33,174.55,174.85,174.75,64.59
8/18/2022,121.64,64.55,57.33,197.35,146.68,94.38,164.65,90.24,151.38,558.45,49.37,79.72,174.15,174.66,174.90,64.04
8/19/2022,118.63,63.68,56.10,195.60,145.20,94.08,162.24,89.71,147.60,548.43,48.70,74.36,171.52,167.96,172.70,62.37
8/22/2022,116.67,62.21,54.04,191.76,141.59,94.01,157.70,88.54,141.61,528.75,47.71,73.01,167.57,163.05,170.05,61.94
8/23/2022,115.52,61.59,54.27,197.21,141.75,98.00,157.33,87.98,140.72,529.78,47.41,70.94,167.23,161.11,164.50,61.44
8/24/2022,115.80,61.55,54.32,194.16,141.04,98.58,159.13,88.71,141.31,530.84,47.07,72.62,167.53,163.26,168.95,62.07
8/25/2022,118.55,62.24,55.26,198.88,142.76,99.09,162.23,89.39,146.25,550.13,47.27,74.63,170.03,168.78,168.20,62.40
8/26/2022,114.67,60.87,53.00,191.92,129.14,97.87,157.31,88.06,138.38,520.86,45.89,68.87,163.62,161.78,168.50,60.69
8/29/2022,114.39,60.82,52.80,191.78,126.44,100.12,154.54,87.02,137.08,514.18,45.71,67.75,161.38,159.17,170.80,59.70
